"Program","Year","Geo.Level","State","County","Region","Crop","Measurement","Type","Value"
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,1.159
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,2.57
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.168
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.067
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.117
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.126
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.274
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.088
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,221.399
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,77.467
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.186
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,4.631
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,281.989
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.958
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",NA,0.266
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.1
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.4
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,8.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.8
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.8
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,2.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.9
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,5
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.4
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.4
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,4.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.5
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,2.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.8
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.4
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.5
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.7
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.5
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.7
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.9
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.1
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.1
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.8
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.4
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.5
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,2.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.5
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.1
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.4
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.1
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.1
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.6
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,2
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","APPLICATIONS, MEASURED IN NUMBER, AVG",NA,1.3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,18
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,48
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,11
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,7
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,10
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,45
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,41
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,49
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,44
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,49
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,39
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,23
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,11
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,44
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,25
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,32
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,3
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,21
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,35
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,28
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,37
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,88
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,38
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,29
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,49
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,99
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,40
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,35
"SURVEY",2021,"STATE","CALIFORNIA","",NA,"STRAWBERRIES, BEARING","TREATED, MEASURED IN PCT OF AREA BEARING, AVG",NA,NA
