Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Fruit,Category,Item,Metric,Value,CV (%),Use,Name,Code
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,"2,4-D, DIMETH. SALT",2
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,"2,4-D, TRIISO. SALT",2
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,GLYPHOSATE POT. SALT,103613
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,HERBICIDE,PARAQUAT,61601
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,4.1,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.3,NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,4.7,NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.5,NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,BT KURSTAKI ABTS-351,351
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.2,NA,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,CYPERMETHRIN,109702
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,HEXYTHIAZOX,128849
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,MALATHION,57701
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,NALED,34401
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,3.2,NA,INSECTICIDE,NOVALURON,124002
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.8,NA,INSECTICIDE,SPINETORAM,110007
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,INSECTICIDE,SPIROMESIFEN,24875
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.8,NA,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,29,NA,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,88,NA,FUNGICIDE,CAPTAN,81301
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,COPPER CHLORIDE HYD.,23501
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,COPPER HYDROXIDE,23401
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,64,NA,FUNGICIDE,CYPRODINIL,288202
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,DODINE,44301
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,FENHEXAMID,90209
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,64,NA,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,FLUTOLANIL,128975
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,FLUXAPYROXAD,138009
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,ISOFETAMID,270000
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,MEFENOXAM,113502
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,MONO-POTASSIUM SALT,76416
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,MYCLOBUTANIL,128857
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,PENTHIOPYRAD,90112
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,PYRACLOSTROBIN,99100
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,PYRIMETHANIL,288201
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,SULFUR,77501
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,TETRACONAZOLE,120603
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,21,NA,FUNGICIDE,THIOPHANATE-METHYL,102001
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,54,NA,FUNGICIDE,THIRAM,79801
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,FUNGICIDE,TRIFLUMIZOLE,128879
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,"2,4-D, DIMETH. SALT",2
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,"2,4-D, TRIISO. SALT",2
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,GLYPHOSATE POT. SALT,103613
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,HERBICIDE,PARAQUAT,61601
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,18,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,13,NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,11,NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,35,NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,BT KURSTAKI ABTS-351,351
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,16,NA,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,CYPERMETHRIN,109702
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,HEXYTHIAZOX,128849
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,MALATHION,57701
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,NALED,34401
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,46,NA,INSECTICIDE,NOVALURON,124002
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,55,NA,INSECTICIDE,SPINETORAM,110007
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,(D),NA,INSECTICIDE,SPIROMESIFEN,24875
SURVEY,2019,YEAR,STATE,FLORIDA,12,NA,NA,NA,NA,STRAWBERRIES,BEARING - TREATED,MEASURED IN PCT OF AREA BEARING,AVG,16,NA,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,100",NA,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(NA),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS MBI 600,600
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(NA),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,747
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(NA),NA,FUNGICIDE,BACILLUS PUMILUS,6485
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(NA),NA,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,FUNGICIDE,BLAD,30006
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,FUNGICIDE,BORAX DECAHYDRATE,11102
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,800",NA,FUNGICIDE,BOSCALID,128008
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"94,800",NA,FUNGICIDE,CAPTAN,81301
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,FUNGICIDE,COPPER HYDROXIDE,23401
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,FUNGICIDE,COPPER OCTANOATE,23306
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,100,NA,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"4,900",NA,FUNGICIDE,CYPRODINIL,288202
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"3,100",NA,FUNGICIDE,FENHEXAMID,90209
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"3,300",NA,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,600",NA,FUNGICIDE,FLUOPYRAM,80302
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,100",NA,FUNGICIDE,FLUXAPYROXAD,138009
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,FUNGICIDE,IPRODIONE,109801
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,FUNGICIDE,ISOFETAMID,270000
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"2,000",NA,FUNGICIDE,MEFENOXAM,113502
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,100",NA,FUNGICIDE,MYCLOBUTANIL,128857
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"2,900",NA,FUNGICIDE,PENTHIOPYRAD,90112
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,300,NA,FUNGICIDE,POLYOXIN D ZINC SALT,230000
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"15,200",NA,FUNGICIDE,POTASSIUM BICARBON.,73508
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,000",NA,FUNGICIDE,PROPICONAZOLE,122101
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"2,300",NA,FUNGICIDE,PYRACLOSTROBIN,99100
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"2,800",NA,FUNGICIDE,PYRIMETHANIL,288201
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,900,NA,FUNGICIDE,QUINOLINE,55459
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(NA),NA,FUNGICIDE,STREPTOMYCES LYDICUS,6327
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"298,200",NA,FUNGICIDE,SULFUR,77501
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,400,NA,FUNGICIDE,TETRACONAZOLE,120603
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,100",NA,FUNGICIDE,THIOPHANATE-METHYL,102001
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"20,100",NA,FUNGICIDE,THIRAM,79801
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"2,000",NA,FUNGICIDE,TRIFLOXYSTROBIN,129112
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,900",NA,FUNGICIDE,TRIFLUMIZOLE,128879
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,100,NA,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,HERBICIDE,GLYPHOSATE ISO. SALT,103601
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,HERBICIDE,GLYPHOSATE POT. SALT,103613
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,HERBICIDE,NAPROPAMIDE,103001
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,800,NA,HERBICIDE,OXYFLUORFEN,111601
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"2,700",NA,HERBICIDE,PENDIMETHALIN,108501
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(D),NA,HERBICIDE,SULFENTRAZONE,129081
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,200,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,400",NA,INSECTICIDE,ACEQUINOCYL,6329
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,200",NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,600,NA,INSECTICIDE,AZADIRACHTIN,121701
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"5,100",NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,"1,100",NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(NA),NA,INSECTICIDE,BT KURSTAK ABTS-1857,1857
SURVEY,2018,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB,NA,(NA),NA,INSECTICIDE,BT KURSTAKI ABTS-351,351
